Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnecitonEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.556;1560440587;delhiairport.com;;131.159.0.2;443;148.225;301;TCP/TLS1.2;0.482;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.530;1560440587;delhiairport.com;;131.159.0.2;443;78.115;301;TCP/TLS1.3;0.529;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.518;1560440589;binauralbeatsmeditation.com;;131.159.0.2;443;741.657;301;TCP/TLS1.2;0.506;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.589;1560440589;binauralbeatsmeditation.com;;131.159.0.2;443;376.239;301;TCP/TLS1.3;0.508;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.527;1560440591;dribbblegraphics.com;;131.159.0.2;443;749.052;200;TCP/TLS1.2;0.452;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.547;1560440592;dribbblegraphics.com;;131.159.0.2;443;376.302;200;TCP/TLS1.3;0.463;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.537;1560440595;bootstrapthemes.co;;131.159.0.2;443;499.385;200;TCP/TLS1.2;0.462;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.582;1560440597;bootstrapthemes.co;;131.159.0.2;443;260.475;200;TCP/TLS1.3;0.479;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.577;1560440599;behindthevoiceactors.com;;131.159.0.2;443;548.921;200;TCP/TLS1.2;0.462;
63410;PRIVATESYSTEMS - PrivateSystems Networks;0.542;1560440602;behindthevoiceactors.com;;131.159.0.2;443;291.976;200;TCP/TLS1.3;0.496;
29169;GANDI-AS - GANDI SAS;0.671;1560440602;gandi.net;;131.159.0.2;443;139.369;301;TCP/TLS1.2;0.435;
29169;GANDI-AS - GANDI SAS;0.489;1560440602;gandi.net;;131.159.0.2;443;350.353;301;TCP/TLS1.3;0.565;
29169;GANDI-AS - GANDI SAS;0.488;1560440602;mediamass.net;;131.159.0.2;443;158.874;200;TCP/TLS1.2;0.523;
29169;GANDI-AS - GANDI SAS;0.458;1560440603;mediamass.net;;131.159.0.2;443;91.113;200;TCP/TLS1.3;0.488;
29169;GANDI-AS - GANDI SAS;0.468;1560440603;campuslangues.com;;131.159.0.2;443;176.522;200;TCP/TLS1.2;0.780;
29169;GANDI-AS - GANDI SAS;0.482;1560440603;campuslangues.com;;131.159.0.2;443;87.425;200;TCP/TLS1.3;0.492;
29169;GANDI-AS - GANDI SAS;0.453;1560440603;clearscope.io;;131.159.0.2;443;137.269;301;TCP/TLS1.2;0.552;
29169;GANDI-AS - GANDI SAS;0.444;1560440603;clearscope.io;;131.159.0.2;443;78.073;301;TCP/TLS1.3;0.431;
29169;GANDI-AS - GANDI SAS;0.491;1560440604;emisorasenvivo.co;;131.159.0.2;443;172.675;200;TCP/TLS1.2;0.484;
29169;GANDI-AS - GANDI SAS;0.417;1560440604;emisorasenvivo.co;;131.159.0.2;443;88.867;200;TCP/TLS1.3;0.435;
29169;GANDI-AS - GANDI SAS;0.483;1560440604;mesinspirationsculinaires.com;;131.159.0.2;443;178.395;301;TCP/TLS1.2;0.480;
29169;GANDI-AS - GANDI SAS;0.489;1560440605;mesinspirationsculinaires.com;;131.159.0.2;443;294.977;301;TCP/TLS1.3;0.558;
29169;GANDI-AS - GANDI SAS;0.466;1560440605;assoconnect.com;;131.159.0.2;443;128.532;301;TCP/TLS1.2;0.504;
29169;GANDI-AS - GANDI SAS;0.606;1560440605;assoconnect.com;;131.159.0.2;443;78.233;301;TCP/TLS1.3;0.681;
29169;GANDI-AS - GANDI SAS;0.463;1560440605;wynd.eu;;131.159.0.2;443;187.858;301;TCP/TLS1.2;0.486;
29169;GANDI-AS - GANDI SAS;0.464;1560440605;wynd.eu;;131.159.0.2;443;77.903;301;TCP/TLS1.3;0.561;
29169;GANDI-AS - GANDI SAS;0.480;1560440606;seconnecter.org;;131.159.0.2;443;155.083;200;TCP/TLS1.2;0.541;
29169;GANDI-AS - GANDI SAS;0.477;1560440606;seconnecter.org;;131.159.0.2;443;92.459;200;TCP/TLS1.3;0.490;
29169;GANDI-AS - GANDI SAS;0.459;1560440606;mercuriale.net;;131.159.0.2;443;143.996;301;TCP/TLS1.2;0.547;
29169;GANDI-AS - GANDI SAS;0.440;1560440606;mercuriale.net;;131.159.0.2;443;75.532;301;TCP/TLS1.3;0.427;
24971;MASTER-AS - Master Internet s.r.o.;0.552;1560440606;mzv.cz;;131.159.0.2;443;122.465;200;TCP/TLS1.2;0.487;
24971;MASTER-AS - Master Internet s.r.o.;0.467;1560440607;mzv.cz;;131.159.0.2;443;257.457;200;TCP/TLS1.3;0.471;
24971;MASTER-AS - Master Internet s.r.o.;0.486;1560440607;autokseft.cz;;131.159.0.2;443;123.965;301;TCP/TLS1.2;0.414;
24971;MASTER-AS - Master Internet s.r.o.;0.503;1560440607;autokseft.cz;;131.159.0.2;443;65.802;301;TCP/TLS1.3;0.500;
24971;MASTER-AS - Master Internet s.r.o.;0.470;1560440607;autoskola-testy.cz;;131.159.0.2;443;150.452;301;TCP/TLS1.2;0.484;
24971;MASTER-AS - Master Internet s.r.o.;0.506;1560440607;autoskola-testy.cz;;131.159.0.2;443;56.463;301;TCP/TLS1.3;0.552;
24971;MASTER-AS - Master Internet s.r.o.;0.478;1560440607;svoboda-williams.com;;131.159.0.2;443;127.613;301;TCP/TLS1.2;0.529;
24971;MASTER-AS - Master Internet s.r.o.;0.502;1560440607;svoboda-williams.com;;131.159.0.2;443;77.202;301;TCP/TLS1.3;0.938;
24971;MASTER-AS - Master Internet s.r.o.;0.466;1560440608;12bodu.cz;;131.159.0.2;443;128.929;301;TCP/TLS1.2;0.501;
24971;MASTER-AS - Master Internet s.r.o.;0.524;1560440608;12bodu.cz;;131.159.0.2;443;72.409;301;TCP/TLS1.3;0.382;
24971;MASTER-AS - Master Internet s.r.o.;0.439;1560440608;valka.cz;;131.159.0.2;443;108.546;301;TCP/TLS1.2;0.510;
24971;MASTER-AS - Master Internet s.r.o.;0.506;1560440608;valka.cz;;131.159.0.2;443;59.296;301;TCP/TLS1.3;0.555;
24971;MASTER-AS - Master Internet s.r.o.;0.481;1560440608;vseborec.cz;;131.159.0.2;443;126.645;200;TCP/TLS1.2;0.501;
24971;MASTER-AS - Master Internet s.r.o.;0.456;1560440608;vseborec.cz;;131.159.0.2;443;69.798;200;TCP/TLS1.3;0.475;
24971;MASTER-AS - Master Internet s.r.o.;0.573;1560440609;mironet.cz;;131.159.0.2;443;139.993;301;TCP/TLS1.2;0.444;
24971;MASTER-AS - Master Internet s.r.o.;0.481;1560440609;mironet.cz;;131.159.0.2;443;59.851;301;TCP/TLS1.3;0.485;
24971;MASTER-AS - Master Internet s.r.o.;0.415;1560440609;airsoftpro.cz;;131.159.0.2;443;129.444;301;TCP/TLS1.2;0.411;
24971;MASTER-AS - Master Internet s.r.o.;0.482;1560440609;airsoftpro.cz;;131.159.0.2;443;70.908;301;TCP/TLS1.3;0.538;
24971;MASTER-AS - Master Internet s.r.o.;0.463;1560440609;isportsystem.cz;;131.159.0.2;443;132.760;301;TCP/TLS1.2;0.630;
24971;MASTER-AS - Master Internet s.r.o.;0.532;1560440609;isportsystem.cz;;131.159.0.2;443;67.626;301;TCP/TLS1.3;0.494;
51696;ANTAGONIST-AS - Antagonist B.V.;0.448;1560440610;mentalmars.com;;131.159.0.2;443;104.771;200;TCP/TLS1.2;0.468;
51696;ANTAGONIST-AS - Antagonist B.V.;0.401;1560440610;mentalmars.com;;131.159.0.2;443;62.315;200;TCP/TLS1.3;0.453;
51696;ANTAGONIST-AS - Antagonist B.V.;0.774;1560440610;dmowiki.com;;131.159.0.2;443;118.214;301;TCP/TLS1.2;0.602;
51696;ANTAGONIST-AS - Antagonist B.V.;0.520;1560440610;dmowiki.com;;131.159.0.2;443;71.534;301;TCP/TLS1.3;0.530;
51696;ANTAGONIST-AS - Antagonist B.V.;0.577;1560440611;dutchreferee.com;;131.159.0.2;443;111.114;301;TCP/TLS1.2;0.695;
51696;ANTAGONIST-AS - Antagonist B.V.;0.553;1560440611;dutchreferee.com;;131.159.0.2;443;67.293;301;TCP/TLS1.3;0.657;
51696;ANTAGONIST-AS - Antagonist B.V.;0.446;1560440611;tiobe.com;;131.159.0.2;443;303.228;200;TCP/TLS1.2;0.526;
51696;ANTAGONIST-AS - Antagonist B.V.;0.481;1560440611;tiobe.com;;131.159.0.2;443;64.864;200;TCP/TLS1.3;0.574;
51696;ANTAGONIST-AS - Antagonist B.V.;0.395;1560440616;gymeyes.com;;131.159.0.2;443;99.362;301;TCP/TLS1.2;0.488;
51696;ANTAGONIST-AS - Antagonist B.V.;0.522;1560440618;gymeyes.com;;131.159.0.2;443;63.807;301;TCP/TLS1.3;0.485;
51696;ANTAGONIST-AS - Antagonist B.V.;0.630;1560440619;brainrangers.be;;131.159.0.2;443;109.343;200;TCP/TLS1.2;0.675;
51696;ANTAGONIST-AS - Antagonist B.V.;0.486;1560440620;brainrangers.be;;131.159.0.2;443;66.908;200;TCP/TLS1.3;0.506;
51696;ANTAGONIST-AS - Antagonist B.V.;0.487;1560440622;streetsahead.nl;;131.159.0.2;443;115.993;200;TCP/TLS1.2;0.527;
51696;ANTAGONIST-AS - Antagonist B.V.;0.528;1560440623;streetsahead.nl;;131.159.0.2;443;85.448;200;TCP/TLS1.3;0.505;
51696;ANTAGONIST-AS - Antagonist B.V.;0.536;1560440624;bikerblog.be;;131.159.0.2;443;112.139;301;TCP/TLS1.2;0.494;
51696;ANTAGONIST-AS - Antagonist B.V.;0.537;1560440625;bikerblog.be;;131.159.0.2;443;72.024;301;TCP/TLS1.3;0.578;
51696;ANTAGONIST-AS - Antagonist B.V.;0.542;1560440625;yenthevg.com;;131.159.0.2;443;95.814;301;TCP/TLS1.2;0.473;
51696;ANTAGONIST-AS - Antagonist B.V.;0.490;1560440625;yenthevg.com;;131.159.0.2;443;62.799;301;TCP/TLS1.3;0.469;
51696;ANTAGONIST-AS - Antagonist B.V.;0.476;1560440625;calibrize.com;;131.159.0.2;443;114.193;200;TCP/TLS1.2;0.476;
51696;ANTAGONIST-AS - Antagonist B.V.;0.804;1560440626;calibrize.com;;131.159.0.2;443;1074.804;200;TCP/TLS1.3;998.753;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.564;1560440627;zonaarroba.com;;131.159.0.2;443;198.832;200;TCP/TLS1.2;0.509;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.497;1560440627;zonaarroba.com;;131.159.0.2;443;116.536;200;TCP/TLS1.3;0.482;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.590;1560440627;zootubex.tv;;131.159.0.2;443;154.685;301;TCP/TLS1.2;0.542;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.530;1560440628;zootubex.tv;;131.159.0.2;443;98.964;301;TCP/TLS1.3;0.524;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.504;1560440628;deportevalenciano.com;;131.159.0.2;443;194.343;302;TCP/TLS1.2;0.406;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.478;1560440628;deportevalenciano.com;;131.159.0.2;443;97.901;302;TCP/TLS1.3;0.467;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.511;1560440629;caracteristicas.top;;131.159.0.2;443;185.381;200;TCP/TLS1.2;0.483;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.527;1560440630;caracteristicas.top;;131.159.0.2;443;115.567;200;TCP/TLS1.3;0.500;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.587;1560440632;mapamundi.online;;131.159.0.2;443;183.008;200;TCP/TLS1.2;0.516;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.525;1560440633;mapamundi.online;;131.159.0.2;443;99.196;200;TCP/TLS1.3;0.573;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.476;1560440633;xn--articulosparacumpleaos-3ec.cl;;131.159.0.2;443;186.214;301;TCP/TLS1.2;0.445;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.518;1560440633;xn--articulosparacumpleaos-3ec.cl;;131.159.0.2;443;112.055;301;TCP/TLS1.3;0.464;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.531;1560440634;latiendadelaslicencias.com;;131.159.0.2;443;223.982;302;TCP/TLS1.2;0.526;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.486;1560440634;latiendadelaslicencias.com;;131.159.0.2;443;108.384;302;TCP/TLS1.3;0.454;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.470;1560440635;traviesas.online;;131.159.0.2;443;164.593;302;TCP/TLS1.2;0.560;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.468;1560440635;traviesas.online;;131.159.0.2;443;97.289;302;TCP/TLS1.3;0.526;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.455;1560440635;blogdebasket.com;;131.159.0.2;443;186.102;302;TCP/TLS1.2;0.480;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.470;1560440635;blogdebasket.com;;131.159.0.2;443;97.495;302;TCP/TLS1.3;0.505;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.466;1560440636;fichajes.net;;131.159.0.2;443;188.718;302;TCP/TLS1.2;0.524;
60458;ASN-XTUDIONET - Xtudio Networks S.L.U.;0.469;1560440636;fichajes.net;;131.159.0.2;443;95.547;302;TCP/TLS1.3;0.503;
40676;AS40676 - Psychz Networks;0.440;1560440636;zimanclix.com;;131.159.0.2;443;435.977;302;TCP/TLS1.2;0.546;
40676;AS40676 - Psychz Networks;0.467;1560440637;zimanclix.com;;131.159.0.2;443;214.457;302;TCP/TLS1.3;0.541;
40676;AS40676 - Psychz Networks;0.469;1560440638;studiomasti.com;;131.159.0.2;443;654.663;200;TCP/TLS1.2;0.507;
40676;AS40676 - Psychz Networks;0.468;1560440638;studiomasti.com;;131.159.0.2;443;323.996;200;TCP/TLS1.3;0.532;
40676;AS40676 - Psychz Networks;0.470;1560440639;pburlink.xyz;;131.159.0.2;443;655.729;200;TCP/TLS1.2;0.533;
40676;AS40676 - Psychz Networks;0.461;1560440639;pburlink.xyz;;131.159.0.2;443;340.160;200;TCP/TLS1.3;0.476;
40676;AS40676 - Psychz Networks;0.486;1560440640;mdrive.xyz;;131.159.0.2;443;642.324;200;TCP/TLS1.2;0.480;
40676;AS40676 - Psychz Networks;0.537;1560440641;mdrive.xyz;;131.159.0.2;443;352.343;200;TCP/TLS1.3;0.536;
40676;AS40676 - Psychz Networks;0.489;1560440642;glinkz.xyz;;131.159.0.2;443;781.078;200;TCP/TLS1.2;0.489;
40676;AS40676 - Psychz Networks;0.537;1560440642;glinkz.xyz;;131.159.0.2;443;317.040;200;TCP/TLS1.3;0.506;
40676;AS40676 - Psychz Networks;0.527;1560440643;diversity-fund.biz;;131.159.0.2;443;411.911;200;TCP/TLS1.2;0.470;
40676;AS40676 - Psychz Networks;0.485;1560440644;diversity-fund.biz;;131.159.0.2;443;210.864;200;TCP/TLS1.3;0.397;
40676;AS40676 - Psychz Networks;0.506;1560440645;bloggingscoops.com;;131.159.0.2;443;695.755;301;TCP/TLS1.2;0.463;
40676;AS40676 - Psychz Networks;0.599;1560440645;bloggingscoops.com;;131.159.0.2;443;356.714;301;TCP/TLS1.3;0.575;
40676;AS40676 - Psychz Networks;0.505;1560440648;a2zclassified.com;;131.159.0.2;443;650.829;500;TCP/TLS1.2;0.502;
40676;AS40676 - Psychz Networks;0.538;1560440651;a2zclassified.com;;131.159.0.2;443;339.233;500;TCP/TLS1.3;0.459;
40676;AS40676 - Psychz Networks;0.331;1560440652;fruity-directory.com;;131.159.0.2;443;499.266;200;TCP/TLS1.2;0.332;
40676;AS40676 - Psychz Networks;0.466;1560440652;fruity-directory.com;;131.159.0.2;443;315.902;200;TCP/TLS1.3;0.461;
40676;AS40676 - Psychz Networks;0.532;1560440655;tasko.us;;131.159.0.2;443;582.335;200;TCP/TLS1.2;0.510;
40676;AS40676 - Psychz Networks;0.561;1560440656;tasko.us;;131.159.0.2;443;339.512;200;TCP/TLS1.3;0.380;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.436;1560440656;soccer24.com;;131.159.0.2;443;88.943;301;TCP/TLS1.2;0.363;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.743;1560440657;soccer24.com;;131.159.0.2;443;57.866;301;TCP/TLS1.3;0.705;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.459;1560440657;livetulokset.com;;131.159.0.2;443;91.449;301;TCP/TLS1.2;0.481;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.590;1560440657;livetulokset.com;;131.159.0.2;443;54.613;301;TCP/TLS1.3;0.490;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.564;1560440657;flashscore.pl;;131.159.0.2;443;89.890;301;TCP/TLS1.2;0.531;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.472;1560440657;flashscore.pl;;131.159.0.2;443;51.940;301;TCP/TLS1.3;0.469;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.435;1560440657;liveticker.com;;131.159.0.2;443;98.643;301;TCP/TLS1.2;0.489;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.475;1560440657;liveticker.com;;131.159.0.2;443;52.911;301;TCP/TLS1.3;0.506;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.433;1560440657;flashscore.co.jp;;131.159.0.2;443;90.659;301;TCP/TLS1.2;0.465;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.456;1560440658;flashscore.co.jp;;131.159.0.2;443;52.486;301;TCP/TLS1.3;0.483;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.378;1560440658;flashscore.com;;131.159.0.2;443;90.215;301;TCP/TLS1.2;0.480;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.446;1560440658;flashscore.com;;131.159.0.2;443;54.961;301;TCP/TLS1.3;0.581;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.609;1560440658;flashscore.ge;;131.159.0.2;443;90.917;301;TCP/TLS1.2;0.479;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.515;1560440658;flashscore.ge;;131.159.0.2;443;261.785;301;TCP/TLS1.3;0.630;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.509;1560440658;soccerstand.com;;131.159.0.2;443;89.014;301;TCP/TLS1.2;0.503;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.432;1560440658;soccerstand.com;;131.159.0.2;443;52.380;301;TCP/TLS1.3;0.483;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.382;1560440659;livesport.cz;;131.159.0.2;443;90.305;301;TCP/TLS1.2;0.429;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.562;1560440659;livesport.cz;;131.159.0.2;443;51.704;301;TCP/TLS1.3;0.554;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.462;1560440659;flashscores.co.uk;;131.159.0.2;443;88.886;301;TCP/TLS1.2;0.418;
52130;ARTCOMPANYCZ - LiveSport s.r.o.;0.475;1560440659;flashscores.co.uk;;131.159.0.2;443;54.861;301;TCP/TLS1.3;0.466;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.457;1560440659;eporner.com;;131.159.0.2;443;93.370;301;TCP/TLS1.2;0.501;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.658;1560440659;eporner.com;;131.159.0.2;443;54.688;301;TCP/TLS1.3;0.581;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.451;1560440660;pinkpussy.tv;;131.159.0.2;443;122.479;200;TCP/TLS1.2;0.498;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.533;1560440661;pinkpussy.tv;;131.159.0.2;443;1060.380;200;TCP/TLS1.3;999.216;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.516;1560440661;calendario-365.pt;;131.159.0.2;443;242.782;301;TCP/TLS1.2;0.444;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.470;1560440661;calendario-365.pt;;131.159.0.2;443;64.445;301;TCP/TLS1.3;0.446;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.462;1560440661;calendario-365.es;;131.159.0.2;443;123.118;301;TCP/TLS1.2;0.478;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.430;1560440661;calendario-365.es;;131.159.0.2;443;64.269;301;TCP/TLS1.3;0.468;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.518;1560440662;calendrier-365.fr;;131.159.0.2;443;185.479;301;TCP/TLS1.2;0.526;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.450;1560440662;calendrier-365.fr;;131.159.0.2;443;68.797;301;TCP/TLS1.3;0.490;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.458;1560440662;calendario-365.it;;131.159.0.2;443;98.363;301;TCP/TLS1.2;0.493;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.482;1560440662;calendario-365.it;;131.159.0.2;443;70.161;301;TCP/TLS1.3;0.483;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.568;1560440662;kalender-365.nl;;131.159.0.2;443;130.995;301;TCP/TLS1.2;0.527;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.576;1560440662;kalender-365.nl;;131.159.0.2;443;62.709;301;TCP/TLS1.3;0.541;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.556;1560440665;dixyporn.com;;131.159.0.2;443;436.985;200;TCP/TLS1.2;0.451;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.579;1560440668;dixyporn.com;;131.159.0.2;443;393.094;200;TCP/TLS1.3;0.461;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.513;1560440669;aiopaste.club;;131.159.0.2;443;124.421;200;TCP/TLS1.2;0.466;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.691;1560440669;aiopaste.club;;131.159.0.2;443;65.463;200;TCP/TLS1.3;0.554;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.544;1560440669;klogeschichten.net;;131.159.0.2;443;119.872;200;TCP/TLS1.2;0.522;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.529;1560440670;klogeschichten.net;;131.159.0.2;443;76.958;200;TCP/TLS1.3;0.543;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.474;1560440670;v-kosmose.com;;131.159.0.2;443;169.415;200;TCP/TLS1.2;0.485;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.456;1560440671;v-kosmose.com;;131.159.0.2;443;112.561;200;TCP/TLS1.3;0.488;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.535;1560440672;wer.ru;;131.159.0.2;443;264.188;200;TCP/TLS1.2;0.484;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.501;1560440673;wer.ru;;131.159.0.2;443;115.752;200;TCP/TLS1.3;0.520;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.548;1560440673;yavitrina.ru;;131.159.0.2;443;183.724;200;TCP/TLS1.2;0.503;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.514;1560440674;yavitrina.ru;;131.159.0.2;443;139.120;200;TCP/TLS1.3;0.489;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.519;1560440674;skillsup.ru;;131.159.0.2;443;220.893;301;TCP/TLS1.2;0.506;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.636;1560440674;skillsup.ru;;131.159.0.2;443;316.702;301;TCP/TLS1.3;0.471;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.542;1560440675;moika78.ru;;131.159.0.2;443;233.121;200;TCP/TLS1.2;0.529;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.532;1560440675;moika78.ru;;131.159.0.2;443;110.544;200;TCP/TLS1.3;0.474;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.527;1560440676;4tololo.ru;;131.159.0.2;443;400.461;200;TCP/TLS1.2;0.621;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.491;1560440676;4tololo.ru;;131.159.0.2;443;110.129;200;TCP/TLS1.3;0.492;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.470;1560440676;pctuner.club;;131.159.0.2;443;231.878;200;TCP/TLS1.2;0.515;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.514;1560440677;pctuner.club;;131.159.0.2;443;109.281;200;TCP/TLS1.3;0.474;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.548;1560440678;parisnail.ru;;131.159.0.2;443;387.227;200;TCP/TLS1.2;0.494;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.526;1560440678;parisnail.ru;;131.159.0.2;443;106.972;200;TCP/TLS1.3;0.553;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.467;1560440678;270076.ru;;131.159.0.2;443;187.241;200;TCP/TLS1.2;0.514;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.459;1560440679;270076.ru;;131.159.0.2;443;106.852;200;TCP/TLS1.3;0.495;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.603;1560440679;prokopievsk.ru;;131.159.0.2;443;253.780;200;TCP/TLS1.2;0.521;
49505;SELECTEL - OOO "Network of data-centers "Selectel";0.479;1560440680;prokopievsk.ru;;131.159.0.2;443;111.946;200;TCP/TLS1.3;0.520;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.529;1560440680;help724.com;;131.159.0.2;443;307.428;200;TCP/TLS1.2;0.483;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.430;1560440681;help724.com;;131.159.0.2;443;161.686;200;TCP/TLS1.3;0.405;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.857;1560440681;takipciarttirma.net;;131.159.0.2;443;209.182;200;TCP/TLS1.2;0.494;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.506;1560440682;takipciarttirma.net;;131.159.0.2;443;146.435;200;TCP/TLS1.3;0.509;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.603;1560440682;kontrolkalemi.com;;131.159.0.2;443;206.752;301;TCP/TLS1.2;0.503;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.561;1560440682;kontrolkalemi.com;;131.159.0.2;443;135.851;301;TCP/TLS1.3;0.515;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.489;1560440683;polisnoktasi.com;;131.159.0.2;443;256.164;200;TCP/TLS1.2;0.515;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.661;1560440683;polisnoktasi.com;;131.159.0.2;443;138.714;200;TCP/TLS1.3;0.595;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.545;1560440683;biyografi.kim;;131.159.0.2;443;216.631;200;TCP/TLS1.2;0.535;
51559;NETINTERNET - Netinternet Bilisim Teknolojileri AS;0.494;1560440684;biyografi.kim;;131.159.0.2;443;357.542;200;TCP/TLS1.3;0.499;
