Asn;Holder;DnsLookupTimer;TimeOfMeasurement;Url;Path;Ip;Port;ConnecitonEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional;Error
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.550;1560191007;pspro.ir;;131.159.0.2;443;62.010;200;TCP/TLS1.3;0.405;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.692;1560191007;fuskator.com;;131.159.0.2;443;103.646;200;TCP/TLS1.2;0.446;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.581;1560191008;fuskator.com;;131.159.0.2;443;61.246;200;TCP/TLS1.3;0.433;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.614;1560191008;inkbunny.net;;131.159.0.2;443;89.001;200;TCP/TLS1.2;0.336;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.546;1560191008;inkbunny.net;;131.159.0.2;443;61.269;200;TCP/TLS1.3;0.424;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.536;1560191008;foxpush.net;;131.159.0.2;443;121.205;403;TCP/TLS1.2;0.348;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.567;1560191008;foxpush.net;;131.159.0.2;443;79.902;403;TCP/TLS1.3;0.385;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.566;1560191010;ytoffline.net;;131.159.0.2;443;1064.131;403;TCP/TLS1.2;998.816;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.596;1560191010;ytoffline.net;;131.159.0.2;443;42.132;403;TCP/TLS1.3;0.357;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.541;1560191011;animearchivos.com;;131.159.0.2;443;142.156;301;TCP/TLS1.2;0.344;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.528;1560191012;animearchivos.com;;131.159.0.2;443;160.628;301;TCP/TLS1.3;0.388;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.611;1560191012;calendario-365.es;;131.159.0.2;443;320.411;301;TCP/TLS1.2;0.352;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.542;1560191012;calendario-365.es;;131.159.0.2;443;68.248;301;TCP/TLS1.3;0.349;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.579;1560191013;dominos.gr;;131.159.0.2;443;103.826;301;TCP/TLS1.2;0.355;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.683;1560191013;dominos.gr;;131.159.0.2;443;65.948;301;TCP/TLS1.3;0.437;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.578;1560191013;pinkpussy.tv;;131.159.0.2;443;106.741;200;TCP/TLS1.2;0.347;
60781;LEASEWEB-NL-AMS-01 - LeaseWeb Netherlands B.V.;0.662;1560191013;pinkpussy.tv;;131.159.0.2;443;63.782;200;TCP/TLS1.3;0.413;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.638;1560191015;minecraft.com;;131.159.0.2;443;1214.882;301;TCP/TLS1.2;0.421;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.548;1560191016;minecraft.com;;131.159.0.2;443;639.382;301;TCP/TLS1.3;0.386;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.587;1560191018;ventraip.com.au;;131.159.0.2;443;926.920;200;TCP/TLS1.2;0.326;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.581;1560191021;ventraip.com.au;;131.159.0.2;443;634.236;200;TCP/TLS1.3;0.394;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.583;1560191023;professionaltutorial.com;;131.159.0.2;443;1235.649;301;TCP/TLS1.2;0.279;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.608;1560191024;professionaltutorial.com;;131.159.0.2;443;620.088;301;TCP/TLS1.3;0.382;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.523;1560191026;megaboutique.com.au;;131.159.0.2;443;1573.735;301;TCP/TLS1.2;0.300;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.536;1560191027;megaboutique.com.au;;131.159.0.2;443;651.271;301;TCP/TLS1.3;0.452;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.502;1560191032;lindenpkr7.sa.edu.au;;131.159.0.2;443;1321.974;200;TCP/TLS1.2;0.322;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.565;1560191037;lindenpkr7.sa.edu.au;;131.159.0.2;443;624.770;200;TCP/TLS1.3;0.466;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.566;1560191039;harrolds.com.au;;131.159.0.2;443;1226.076;301;TCP/TLS1.2;0.474;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.521;1560191040;harrolds.com.au;;131.159.0.2;443;637.316;301;TCP/TLS1.3;0.389;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.529;1560191041;buzzusborne.com;;131.159.0.2;443;1236.075;200;TCP/TLS1.2;0.352;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.596;1560191042;buzzusborne.com;;131.159.0.2;443;642.392;200;TCP/TLS1.3;0.403;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.529;1560191044;synergywholesale.com;;131.159.0.2;443;928.800;200;TCP/TLS1.2;0.350;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.689;1560191046;synergywholesale.com;;131.159.0.2;443;631.236;200;TCP/TLS1.3;0.553;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.495;1560191050;afltables.com;;131.159.0.2;443;3365.215;301;TCP/TLS1.2;0.352;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.507;1560191051;afltables.com;;131.159.0.2;443;638.953;301;TCP/TLS1.3;0.444;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.522;1560191052;steam4me.net;;131.159.0.2;443;1107.396;200;TCP/TLS1.2;3.897;
45638;SYNERGYWHOLESALE-AP SYNERGY WHOLESALE PTY LTD;0.583;1560191053;steam4me.net;;131.159.0.2;443;623.390;200;TCP/TLS1.3;0.369;
29169;GANDI-AS - GANDI SAS;0.522;1560191053;gandi.net;;131.159.0.2;443;137.887;301;TCP/TLS1.2;0.417;
29169;GANDI-AS - GANDI SAS;0.486;1560191053;gandi.net;;131.159.0.2;443;82.171;301;TCP/TLS1.3;0.370;
29169;GANDI-AS - GANDI SAS;0.479;1560191055;seconnecter.org;;131.159.0.2;443;1138.203;200;TCP/TLS1.2;999.581;
29169;GANDI-AS - GANDI SAS;0.542;1560191055;seconnecter.org;;131.159.0.2;443;79.042;200;TCP/TLS1.3;0.359;
29169;GANDI-AS - GANDI SAS;0.522;1560191055;kisskissbankbank.com;;131.159.0.2;443;126.098;301;TCP/TLS1.2;0.336;
29169;GANDI-AS - GANDI SAS;0.675;1560191055;kisskissbankbank.com;;131.159.0.2;443;76.148;301;TCP/TLS1.3;0.473;
29169;GANDI-AS - GANDI SAS;0.550;1560191055;mediamass.net;;131.159.0.2;443;150.619;200;TCP/TLS1.2;0.380;
29169;GANDI-AS - GANDI SAS;0.599;1560191055;mediamass.net;;131.159.0.2;443;80.863;200;TCP/TLS1.3;0.389;
29169;GANDI-AS - GANDI SAS;0.531;1560191056;chronometre-en-ligne.com;;131.159.0.2;443;156.096;301;TCP/TLS1.2;0.369;
29169;GANDI-AS - GANDI SAS;0.565;1560191056;chronometre-en-ligne.com;;131.159.0.2;443;75.781;301;TCP/TLS1.3;0.396;
29169;GANDI-AS - GANDI SAS;0.485;1560191056;wiltee.com;;131.159.0.2;443;139.011;200;TCP/TLS1.2;0.334;
29169;GANDI-AS - GANDI SAS;0.551;1560191056;wiltee.com;;131.159.0.2;443;81.453;200;TCP/TLS1.3;0.443;
29169;GANDI-AS - GANDI SAS;0.539;1560191056;pairidaiza.eu;;131.159.0.2;443;142.139;301;TCP/TLS1.2;0.411;
29169;GANDI-AS - GANDI SAS;0.524;1560191056;pairidaiza.eu;;131.159.0.2;443;76.818;301;TCP/TLS1.3;0.358;
29169;GANDI-AS - GANDI SAS;0.484;1560191057;club-vo.fr;;131.159.0.2;443;138.998;301;TCP/TLS1.2;0.545;
29169;GANDI-AS - GANDI SAS;0.593;1560191057;club-vo.fr;;131.159.0.2;443;90.332;301;TCP/TLS1.3;0.325;
29169;GANDI-AS - GANDI SAS;0.580;1560191057;sicara.com;;131.159.0.2;443;154.376;301;TCP/TLS1.2;0.497;
29169;GANDI-AS - GANDI SAS;0.569;1560191058;sicara.com;;131.159.0.2;443;278.459;301;TCP/TLS1.3;0.358;
29169;GANDI-AS - GANDI SAS;0.531;1560191058;leartalent.eu;;131.159.0.2;443;155.268;302;TCP/TLS1.2;0.392;
29169;GANDI-AS - GANDI SAS;0.615;1560191058;leartalent.eu;;131.159.0.2;443;88.250;302;TCP/TLS1.3;0.409;
48854;ZITCOM - Zitcom A/S;0.590;1560191058;simonholst.dk;;131.159.0.2;443;149.396;406;TCP/TLS1.2;0.399;
48854;ZITCOM - Zitcom A/S;0.620;1560191058;simonholst.dk;;131.159.0.2;443;84.925;406;TCP/TLS1.3;0.412;
48854;ZITCOM - Zitcom A/S;0.594;1560191058;kryptoposten.dk;;131.159.0.2;443;154.869;406;TCP/TLS1.2;0.364;
48854;ZITCOM - Zitcom A/S;0.585;1560191059;kryptoposten.dk;;131.159.0.2;443;82.051;406;TCP/TLS1.3;0.422;
48854;ZITCOM - Zitcom A/S;0.538;1560191059;kiloo.com;;131.159.0.2;443;146.461;406;TCP/TLS1.2;0.391;
48854;ZITCOM - Zitcom A/S;0.590;1560191059;kiloo.com;;131.159.0.2;443;87.128;406;TCP/TLS1.3;0.436;
48854;ZITCOM - Zitcom A/S;0.558;1560191059;unoeuro.com;;131.159.0.2;443;141.582;301;TCP/TLS1.2;0.393;
48854;ZITCOM - Zitcom A/S;0.597;1560191059;unoeuro.com;;131.159.0.2;443;85.249;301;TCP/TLS1.3;0.449;
48854;ZITCOM - Zitcom A/S;0.587;1560191060;henrikvibskovboutique.com;;131.159.0.2;443;140.430;406;TCP/TLS1.2;0.424;
48854;ZITCOM - Zitcom A/S;0.649;1560191060;henrikvibskovboutique.com;;131.159.0.2;443;81.128;406;TCP/TLS1.3;0.365;
48854;ZITCOM - Zitcom A/S;0.534;1560191060;unicykel.se;;131.159.0.2;443;136.856;406;TCP/TLS1.2;0.408;
48854;ZITCOM - Zitcom A/S;0.583;1560191060;unicykel.se;;131.159.0.2;443;80.907;406;TCP/TLS1.3;0.348;
48854;ZITCOM - Zitcom A/S;0.653;1560191060;madridista.dk;;131.159.0.2;443;150.730;406;TCP/TLS1.2;0.399;
48854;ZITCOM - Zitcom A/S;0.571;1560191060;madridista.dk;;131.159.0.2;443;87.560;406;TCP/TLS1.3;0.357;
48854;ZITCOM - Zitcom A/S;0.545;1560191061;ghazanfarbank.com;;131.159.0.2;443;137.203;406;TCP/TLS1.2;0.432;
48854;ZITCOM - Zitcom A/S;0.563;1560191061;ghazanfarbank.com;;131.159.0.2;443;81.375;406;TCP/TLS1.3;0.548;
48854;ZITCOM - Zitcom A/S;0.583;1560191061;webx.dk;;131.159.0.2;443;137.349;406;TCP/TLS1.2;0.413;
48854;ZITCOM - Zitcom A/S;0.589;1560191061;webx.dk;;131.159.0.2;443;83.334;406;TCP/TLS1.3;0.430;
48854;ZITCOM - Zitcom A/S;0.557;1560191061;tests-staubsauger.de;;131.159.0.2;443;135.039;406;TCP/TLS1.2;0.420;
48854;ZITCOM - Zitcom A/S;0.601;1560191061;tests-staubsauger.de;;131.159.0.2;443;85.830;406;TCP/TLS1.3;0.340;
32748;STEADFAST - Steadfast;0.578;1560191063;digitaledge.org;;131.159.0.2;443;482.427;301;TCP/TLS1.2;0.394;
32748;STEADFAST - Steadfast;0.545;1560191064;digitaledge.org;;131.159.0.2;443;250.375;301;TCP/TLS1.3;0.349;
32748;STEADFAST - Steadfast;0.524;1560191064;amung.us;;131.159.0.2;443;510.393;301;TCP/TLS1.2;0.370;
32748;STEADFAST - Steadfast;0.900;1560191065;amung.us;;131.159.0.2;443;245.939;301;TCP/TLS1.3;0.383;
32748;STEADFAST - Steadfast;0.571;1560191066;connectusfund.org;;131.159.0.2;443;369.036;200;TCP/TLS1.2;0.367;
32748;STEADFAST - Steadfast;0.550;1560191066;connectusfund.org;;131.159.0.2;443;250.259;200;TCP/TLS1.3;0.369;
32748;STEADFAST - Steadfast;0.593;1560191069;xeroshoes.com;;131.159.0.2;443;395.422;200;TCP/TLS1.2;0.379;
32748;STEADFAST - Steadfast;0.547;1560191070;xeroshoes.com;;131.159.0.2;443;247.839;200;TCP/TLS1.3;0.328;
32748;STEADFAST - Steadfast;0.585;1560191070;pinchandswirl.com;;131.159.0.2;443;375.774;200;TCP/TLS1.2;0.361;
32748;STEADFAST - Steadfast;0.592;1560191071;pinchandswirl.com;;131.159.0.2;443;246.360;200;TCP/TLS1.3;0.440;
32748;STEADFAST - Steadfast;0.544;1560191072;clixtrac.com;;131.159.0.2;443;486.201;200;TCP/TLS1.2;0.426;
32748;STEADFAST - Steadfast;0.548;1560191073;clixtrac.com;;131.159.0.2;443;244.182;200;TCP/TLS1.3;0.361;
32748;STEADFAST - Steadfast;0.590;1560191073;metalaficion.com;;131.159.0.2;443;475.032;302;TCP/TLS1.2;0.330;
32748;STEADFAST - Steadfast;0.545;1560191074;metalaficion.com;;131.159.0.2;443;453.284;302;TCP/TLS1.3;0.355;
32748;STEADFAST - Steadfast;0.540;1560191075;thinktheology.co.uk;;131.159.0.2;443;496.837;200;TCP/TLS1.2;0.453;
32748;STEADFAST - Steadfast;0.530;1560191077;thinktheology.co.uk;;131.159.0.2;443;245.877;200;TCP/TLS1.3;0.390;
32748;STEADFAST - Steadfast;0.542;1560191077;planetabenitez.com;;131.159.0.2;443;481.279;200;TCP/TLS1.2;0.424;
32748;STEADFAST - Steadfast;0.571;1560191078;planetabenitez.com;;131.159.0.2;443;246.956;200;TCP/TLS1.3;0.347;
32748;STEADFAST - Steadfast;0.677;1560191079;davescomputertips.com;;131.159.0.2;443;502.444;200;TCP/TLS1.2;0.386;
32748;STEADFAST - Steadfast;0.760;1560191080;davescomputertips.com;;131.159.0.2;443;253.073;200;TCP/TLS1.3;0.365;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.567;1560191081;ambitenergy.com;;131.159.0.2;443;436.916;302;TCP/TLS1.2;0.344;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.540;1560191081;ambitenergy.com;;131.159.0.2;443;275.366;302;TCP/TLS1.3;0.362;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.533;1560191083;sega.jp;;131.159.0.2;443;809.916;200;TCP/TLS1.2;0.325;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.529;1560191084;sega.jp;;131.159.0.2;443;527.641;200;TCP/TLS1.3;0.367;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.539;1560191084;spiegel.tv;;131.159.0.2;443;85.420;301;TCP/TLS1.2;0.343;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.532;1560191084;spiegel.tv;;131.159.0.2;443;62.307;301;TCP/TLS1.3;0.390;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.627;1560191086;tvb8c.com;;131.159.0.2;443;923.576;200;TCP/TLS1.2;0.374;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.626;1560191087;tvb8c.com;;131.159.0.2;443;469.327;200;TCP/TLS1.3;0.428;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.577;1560191088;ithaca.edu;;131.159.0.2;443;341.128;301;TCP/TLS1.2;0.394;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.659;1560191088;ithaca.edu;;131.159.0.2;443;221.672;301;TCP/TLS1.3;0.457;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.589;1560191090;at.govt.nz;;131.159.0.2;443;1169.473;200;TCP/TLS1.2;0.392;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.534;1560191091;at.govt.nz;;131.159.0.2;443;579.213;200;TCP/TLS1.3;0.410;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.542;1560191093;campuslogic.com;;131.159.0.2;443;522.335;200;TCP/TLS1.2;0.307;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.562;1560191094;campuslogic.com;;131.159.0.2;443;336.700;200;TCP/TLS1.3;0.378;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.523;1560191094;zabka.pl;;131.159.0.2;443;165.826;301;TCP/TLS1.2;0.496;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.534;1560191094;zabka.pl;;131.159.0.2;443;61.346;301;TCP/TLS1.3;0.357;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.438;1560191095;appcenter.ms;;131.159.0.2;443;352.438;200;TCP/TLS1.2;0.331;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.664;1560191096;appcenter.ms;;131.159.0.2;443;318.250;200;TCP/TLS1.3;0.422;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.518;1560191097;amal2019.com;;131.159.0.2;443;169.170;200;TCP/TLS1.2;0.301;
8075;MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation;0.552;1560191097;amal2019.com;;131.159.0.2;443;106.720;200;TCP/TLS1.3;0.422;
41079;SUPERHOST-PL-AS - H88 S.A.;0.487;1560191099;craxgames.com;;131.159.0.2;443;127.406;200;TCP/TLS1.2;0.365;
41079;SUPERHOST-PL-AS - H88 S.A.;0.521;1560191102;craxgames.com;;131.159.0.2;443;98.986;200;TCP/TLS1.3;0.345;
41079;SUPERHOST-PL-AS - H88 S.A.;0.507;1560191102;zwiadowcahistorii.pl;;131.159.0.2;443;165.647;301;TCP/TLS1.2;0.351;
41079;SUPERHOST-PL-AS - H88 S.A.;0.566;1560191103;zwiadowcahistorii.pl;;131.159.0.2;443;281.018;301;TCP/TLS1.3;0.374;
41079;SUPERHOST-PL-AS - H88 S.A.;0.471;1560191103;risardi.pl;;131.159.0.2;443;136.467;200;TCP/TLS1.2;0.355;
41079;SUPERHOST-PL-AS - H88 S.A.;0.633;1560191103;risardi.pl;;131.159.0.2;443;79.190;200;TCP/TLS1.3;0.449;
41079;SUPERHOST-PL-AS - H88 S.A.;0.521;1560191108;gojump.pl;;131.159.0.2;443;336.660;200;TCP/TLS1.2;0.386;
41079;SUPERHOST-PL-AS - H88 S.A.;0.498;1560191110;gojump.pl;;131.159.0.2;443;78.458;200;TCP/TLS1.3;0.446;
41079;SUPERHOST-PL-AS - H88 S.A.;0.505;1560191110;cvdopracy.pl;;131.159.0.2;443;207.233;200;TCP/TLS1.2;0.378;
41079;SUPERHOST-PL-AS - H88 S.A.;0.487;1560191110;cvdopracy.pl;;131.159.0.2;443;77.489;200;TCP/TLS1.3;0.346;
41079;SUPERHOST-PL-AS - H88 S.A.;0.498;1560191111;cyrkf1.pl;;131.159.0.2;443;143.451;301;TCP/TLS1.2;0.563;
41079;SUPERHOST-PL-AS - H88 S.A.;0.513;1560191112;cyrkf1.pl;;131.159.0.2;443;78.905;301;TCP/TLS1.3;0.300;
41079;SUPERHOST-PL-AS - H88 S.A.;0.494;1560191112;telchina.pl;;131.159.0.2;443;135.655;200;TCP/TLS1.2;0.339;
41079;SUPERHOST-PL-AS - H88 S.A.;0.507;1560191112;telchina.pl;;131.159.0.2;443;76.996;200;TCP/TLS1.3;0.360;
41079;SUPERHOST-PL-AS - H88 S.A.;0.494;1560191114;4dream.pl;;131.159.0.2;443;136.375;200;TCP/TLS1.2;0.354;
41079;SUPERHOST-PL-AS - H88 S.A.;0.565;1560191115;4dream.pl;;131.159.0.2;443;76.771;200;TCP/TLS1.3;0.389;
41079;SUPERHOST-PL-AS - H88 S.A.;0.466;1560191116;odblaskowo.pl;;131.159.0.2;443;157.703;200;TCP/TLS1.2;0.350;
41079;SUPERHOST-PL-AS - H88 S.A.;0.481;1560191117;odblaskowo.pl;;131.159.0.2;443;88.800;200;TCP/TLS1.3;0.404;
41079;SUPERHOST-PL-AS - H88 S.A.;0.467;1560191117;diymodules.org;;131.159.0.2;443;155.098;301;TCP/TLS1.2;0.407;
41079;SUPERHOST-PL-AS - H88 S.A.;0.469;1560191117;diymodules.org;;131.159.0.2;443;77.487;301;TCP/TLS1.3;0.393;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.472;1560191119;respina24.ir;;131.159.0.2;443;407.044;200;TCP/TLS1.2;0.327;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.541;1560191120;respina24.ir;;131.159.0.2;443;229.152;200;TCP/TLS1.3;0.550;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.484;1560191121;sepehr.in;;131.159.0.2;443;438.318;200;TCP/TLS1.2;0.384;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.552;1560191123;sepehr.in;;131.159.0.2;443;228.388;200;TCP/TLS1.3;0.383;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.537;1560191124;irtour.org;;131.159.0.2;443;431.658;200;TCP/TLS1.2;0.400;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.716;1560191126;irtour.org;;131.159.0.2;443;224.959;200;TCP/TLS1.3;0.400;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.486;1560191127;myvr.ir;;131.159.0.2;443;454.377;301;TCP/TLS1.2;0.352;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.495;1560191127;myvr.ir;;131.159.0.2;443;205.673;301;TCP/TLS1.3;0.367;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.502;1560191128;lernito.com;;131.159.0.2;443;320.953;301;TCP/TLS1.2;0.325;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.512;1560191128;lernito.com;;131.159.0.2;443;224.885;301;TCP/TLS1.3;0.381;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.521;1560191129;hypertire.com;;131.159.0.2;443;622.092;200;TCP/TLS1.2;0.351;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.514;1560191131;hypertire.com;;131.159.0.2;443;213.587;200;TCP/TLS1.3;0.387;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.575;1560191132;writeme.ir;;131.159.0.2;443;424.204;301;TCP/TLS1.2;0.400;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.499;1560191133;writeme.ir;;131.159.0.2;443;220.786;301;TCP/TLS1.3;0.368;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.487;1560191136;whcl.ir;;131.159.0.2;443;444.715;200;TCP/TLS1.2;0.377;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.496;1560191138;whcl.ir;;131.159.0.2;443;227.510;200;TCP/TLS1.3;0.370;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.586;1560191142;hoormazd.com;;131.159.0.2;443;424.848;200;TCP/TLS1.2;0.444;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.529;1560191144;hoormazd.com;;131.159.0.2;443;220.195;200;TCP/TLS1.3;0.330;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.650;1560191145;robotabzar.ir;;131.159.0.2;443;413.665;302;TCP/TLS1.2;0.343;
42043;BERTINATECHNOLOGYCOMPANY - Bertina Technology Company PJSC;0.513;1560191145;robotabzar.ir;;131.159.0.2;443;225.343;302;TCP/TLS1.3;0.303;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.559;1560191146;orbit-games.com;;131.159.0.2;443;519.755;200;TCP/TLS1.2;0.351;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.578;1560191146;orbit-games.com;;131.159.0.2;443;113.727;200;TCP/TLS1.3;0.400;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.620;1560191147;100pdf.net;;131.159.0.2;443;492.506;200;TCP/TLS1.2;0.361;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.542;1560191148;100pdf.net;;131.159.0.2;443;114.250;200;TCP/TLS1.3;0.338;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.484;1560191149;vynesimozg.com;;131.159.0.2;443;175.472;200;TCP/TLS1.2;0.354;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.557;1560191149;vynesimozg.com;;131.159.0.2;443;114.119;200;TCP/TLS1.3;0.475;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.743;1560191149;5nch.com;;131.159.0.2;443;204.467;403;TCP/TLS1.2;0.394;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.443;1560191149;5nch.com;;131.159.0.2;443;63.708;403;TCP/TLS1.3;0.302;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.511;1560191150;kidpassage.com;;131.159.0.2;443;205.087;200;TCP/TLS1.2;0.352;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.548;1560191150;kidpassage.com;;131.159.0.2;443;57.536;200;TCP/TLS1.3;0.331;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.543;1560191151;joinuplviv.com;;131.159.0.2;443;186.052;200;TCP/TLS1.2;0.383;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.499;1560191151;joinuplviv.com;;131.159.0.2;443;114.283;200;TCP/TLS1.3;0.376;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.531;1560191153;anekdotov.me;;131.159.0.2;443;242.756;200;TCP/TLS1.2;0.461;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.508;1560191153;anekdotov.me;;131.159.0.2;443;61.346;200;TCP/TLS1.3;0.398;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.502;1560191154;erenow.net;;131.159.0.2;443;177.916;200;TCP/TLS1.2;0.345;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.582;1560191154;erenow.net;;131.159.0.2;443;114.492;200;TCP/TLS1.3;0.376;
56851;VPS-UA-AS - PE Skurykhin Mukola Volodumurovuch;0.564;1560191154;stend.in.ua;;131.159.0.2;443;296.122;403;TCP/TLS1.2;0.382;
